"","municipio","seccion","casilla","tipo_casilla","padron_electoral","listado_nominal","clasificacion","estrato"
"4444","4. TIJUANA","02_1240","URBANA","C2",562,561,"morenistas","4. TIJUANA URBANA morenistas"
"4445","4. TIJUANA","02_1241","URBANA","B1",525,525,"morenistas","4. TIJUANA URBANA morenistas"
"4446","4. TIJUANA","02_1241","URBANA","C1",524,524,"morenistas","4. TIJUANA URBANA morenistas"
"4447","4. TIJUANA","02_1241","URBANA","C2",524,524,"morenistas","4. TIJUANA URBANA morenistas"
"4448","4. TIJUANA","02_1242","URBANA","B1",741,740,"morenistas","4. TIJUANA URBANA morenistas"
"4449","4. TIJUANA","02_1242","URBANA","C1",741,740,"morenistas","4. TIJUANA URBANA morenistas"
"4450","4. TIJUANA","02_1242","URBANA","C2",741,740,"morenistas","4. TIJUANA URBANA morenistas"
"4451","4. TIJUANA","02_1242","URBANA","C3",741,740,"morenistas","4. TIJUANA URBANA morenistas"
"4452","4. TIJUANA","02_1242","URBANA","C4",741,739,"morenistas","4. TIJUANA URBANA morenistas"
"4453","4. TIJUANA","02_1243","URBANA","B1",483,483,"morenistas","4. TIJUANA URBANA morenistas"
"4454","4. TIJUANA","02_1243","URBANA","C1",483,483,"morenistas","4. TIJUANA URBANA morenistas"
"4455","4. TIJUANA","02_1244","URBANA","B1",592,592,"morenistas","4. TIJUANA URBANA morenistas"
"4456","4. TIJUANA","02_1244","URBANA","C1",592,592,"morenistas","4. TIJUANA URBANA morenistas"
"4457","4. TIJUANA","02_1244","URBANA","C2",592,592,"morenistas","4. TIJUANA URBANA morenistas"
"4458","4. TIJUANA","02_1244","URBANA","C3",592,591,"morenistas","4. TIJUANA URBANA morenistas"
"4459","4. TIJUANA","02_1274","URBANA","B1",688,686,"morenistas","4. TIJUANA URBANA morenistas"
"4460","4. TIJUANA","02_1274","URBANA","C1",687,685,"morenistas","4. TIJUANA URBANA morenistas"
"4461","4. TIJUANA","02_1275","URBANA","B1",504,504,"morenistas","4. TIJUANA URBANA morenistas"
"4462","4. TIJUANA","02_1275","URBANA","C1",503,503,"morenistas","4. TIJUANA URBANA morenistas"
"4463","4. TIJUANA","02_1276","URBANA","B1",684,683,"morenistas","4. TIJUANA URBANA morenistas"
"4464","4. TIJUANA","02_1276","URBANA","C1",684,683,"morenistas","4. TIJUANA URBANA morenistas"
"4465","4. TIJUANA","02_1276","URBANA","C2",683,683,"morenistas","4. TIJUANA URBANA morenistas"
"4466","4. TIJUANA","02_1276","URBANA","C3",683,683,"morenistas","4. TIJUANA URBANA morenistas"
"4467","4. TIJUANA","02_1277","URBANA","B1",691,690,"morenistas","4. TIJUANA URBANA morenistas"
"4468","4. TIJUANA","02_1277","URBANA","C1",691,690,"morenistas","4. TIJUANA URBANA morenistas"
"4469","4. TIJUANA","02_1277","URBANA","C2",690,690,"morenistas","4. TIJUANA URBANA morenistas"
"4470","4. TIJUANA","02_1283","URBANA","B1",548,548,"indefinidos","4. TIJUANA URBANA indefinidos"
"4471","4. TIJUANA","02_1283","URBANA","C1",548,547,"indefinidos","4. TIJUANA URBANA indefinidos"
"4472","4. TIJUANA","02_1284","URBANA","B1",743,742,"indefinidos","4. TIJUANA URBANA indefinidos"
"4473","4. TIJUANA","02_1284","URBANA","C1",743,742,"indefinidos","4. TIJUANA URBANA indefinidos"
"4474","4. TIJUANA","02_1284","URBANA","C2",743,741,"indefinidos","4. TIJUANA URBANA indefinidos"
"4475","4. TIJUANA","02_1284","URBANA","C3",742,741,"indefinidos","4. TIJUANA URBANA indefinidos"
"4476","4. TIJUANA","02_1284","URBANA","C4",742,741,"indefinidos","4. TIJUANA URBANA indefinidos"
"4477","4. TIJUANA","02_1284","URBANA","C5",742,741,"indefinidos","4. TIJUANA URBANA indefinidos"
"4478","4. TIJUANA","02_1284","URBANA","C6",742,741,"indefinidos","4. TIJUANA URBANA indefinidos"
"4479","4. TIJUANA","02_1285","URBANA","B1",653,653,"morenistas","4. TIJUANA URBANA morenistas"
"4480","4. TIJUANA","02_1285","URBANA","C1",653,652,"morenistas","4. TIJUANA URBANA morenistas"
"4481","4. TIJUANA","02_1285","URBANA","C2",653,652,"morenistas","4. TIJUANA URBANA morenistas"
"4482","4. TIJUANA","02_1285","URBANA","C3",653,652,"morenistas","4. TIJUANA URBANA morenistas"
"4483","4. TIJUANA","02_1285","URBANA","C4",653,652,"morenistas","4. TIJUANA URBANA morenistas"
"4484","4. TIJUANA","02_1285","URBANA","C5",653,652,"morenistas","4. TIJUANA URBANA morenistas"
"4485","4. TIJUANA","02_1286","URBANA","B1",733,733,"morenistas","4. TIJUANA URBANA morenistas"
"4486","4. TIJUANA","02_1286","URBANA","C1",733,732,"morenistas","4. TIJUANA URBANA morenistas"
"4487","4. TIJUANA","02_1286","URBANA","C2",732,732,"morenistas","4. TIJUANA URBANA morenistas"
"4488","4. TIJUANA","02_1286","URBANA","C3",732,732,"morenistas","4. TIJUANA URBANA morenistas"
"4489","4. TIJUANA","02_1286","URBANA","C4",732,732,"morenistas","4. TIJUANA URBANA morenistas"
"4490","4. TIJUANA","02_1287","URBANA","B1",645,644,"morenistas","4. TIJUANA URBANA morenistas"
"4491","4. TIJUANA","02_1287","URBANA","C1",644,643,"morenistas","4. TIJUANA URBANA morenistas"
"4492","4. TIJUANA","02_1287","URBANA","C2",644,643,"morenistas","4. TIJUANA URBANA morenistas"
"4493","4. TIJUANA","02_1287","URBANA","C3",644,643,"morenistas","4. TIJUANA URBANA morenistas"
"4494","4. TIJUANA","02_1287","URBANA","C4",644,643,"morenistas","4. TIJUANA URBANA morenistas"
"4495","4. TIJUANA","02_1288","URBANA","B1",747,746,"indefinidos","4. TIJUANA URBANA indefinidos"
"4496","4. TIJUANA","02_1288","URBANA","C1",747,746,"indefinidos","4. TIJUANA URBANA indefinidos"
"4497","4. TIJUANA","02_1288","URBANA","C2",747,746,"indefinidos","4. TIJUANA URBANA indefinidos"
"4498","4. TIJUANA","02_1288","URBANA","C3",747,746,"indefinidos","4. TIJUANA URBANA indefinidos"
"4499","4. TIJUANA","02_1288","URBANA","C4",746,745,"indefinidos","4. TIJUANA URBANA indefinidos"
"4500","4. TIJUANA","02_1289","NO URBANA","B1",747,747,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4501","4. TIJUANA","02_1289","NO URBANA","C1",747,747,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4502","4. TIJUANA","02_1289","NO URBANA","C2",747,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4503","4. TIJUANA","02_1289","NO URBANA","C3",747,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4504","4. TIJUANA","02_1289","NO URBANA","C4",747,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4505","4. TIJUANA","02_1289","NO URBANA","C5",746,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4506","4. TIJUANA","02_1289","NO URBANA","C6",746,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4507","4. TIJUANA","02_1289","NO URBANA","C7",746,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4508","4. TIJUANA","02_1289","NO URBANA","C8",746,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4509","4. TIJUANA","02_1289","NO URBANA","C9",746,746,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4510","4. TIJUANA","02_1289","NO URBANA","E1",606,606,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4511","4. TIJUANA","02_1289","NO URBANA","E1C1",606,606,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4512","4. TIJUANA","02_1289","NO URBANA","E1C2",606,605,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4513","4. TIJUANA","02_1336","URBANA","B1",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4514","4. TIJUANA","02_1336","URBANA","C1",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4515","4. TIJUANA","02_1336","URBANA","C2",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4516","4. TIJUANA","02_1336","URBANA","C3",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4517","4. TIJUANA","02_1336","URBANA","C4",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4518","4. TIJUANA","02_1336","URBANA","C5",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4519","4. TIJUANA","02_1336","URBANA","C6",695,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4520","4. TIJUANA","02_1336","URBANA","C7",695,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4521","4. TIJUANA","02_1336","URBANA","C8",695,694,"indefinidos","4. TIJUANA URBANA indefinidos"
"4522","4. TIJUANA","02_1337","URBANA","B1",563,563,"indefinidos","4. TIJUANA URBANA indefinidos"
"4523","4. TIJUANA","02_1337","URBANA","C1",563,563,"indefinidos","4. TIJUANA URBANA indefinidos"
"4524","4. TIJUANA","02_1337","URBANA","C2",563,563,"indefinidos","4. TIJUANA URBANA indefinidos"
"4525","4. TIJUANA","02_1337","URBANA","C3",563,562,"indefinidos","4. TIJUANA URBANA indefinidos"
"4526","4. TIJUANA","02_1338","URBANA","B1",456,455,"indefinidos","4. TIJUANA URBANA indefinidos"
"4527","4. TIJUANA","02_1338","URBANA","C1",456,455,"indefinidos","4. TIJUANA URBANA indefinidos"
"4528","4. TIJUANA","02_1339","URBANA","B1",543,542,"indefinidos","4. TIJUANA URBANA indefinidos"
"4529","4. TIJUANA","02_1339","URBANA","C1",543,542,"indefinidos","4. TIJUANA URBANA indefinidos"
"4530","4. TIJUANA","02_1340","URBANA","B1",663,663,"panistas","4. TIJUANA URBANA panistas"
"4531","4. TIJUANA","02_1340","URBANA","C1",663,663,"panistas","4. TIJUANA URBANA panistas"
"4532","4. TIJUANA","02_1341","URBANA","B1",699,698,"indefinidos","4. TIJUANA URBANA indefinidos"
"4533","4. TIJUANA","02_1341","URBANA","C1",698,697,"indefinidos","4. TIJUANA URBANA indefinidos"
"4534","4. TIJUANA","02_1342","URBANA","B1",640,640,"morenistas","4. TIJUANA URBANA morenistas"
"4535","4. TIJUANA","02_1343","URBANA","B1",642,642,"indefinidos","4. TIJUANA URBANA indefinidos"
"4536","4. TIJUANA","02_1343","URBANA","C1",641,641,"indefinidos","4. TIJUANA URBANA indefinidos"
"4537","4. TIJUANA","02_1344","URBANA","B1",388,388,"indefinidos","4. TIJUANA URBANA indefinidos"
"4538","4. TIJUANA","02_1344","URBANA","C1",388,388,"indefinidos","4. TIJUANA URBANA indefinidos"
"4539","4. TIJUANA","02_1345","URBANA","B1",557,557,"morenistas","4. TIJUANA URBANA morenistas"
"4540","4. TIJUANA","02_1345","URBANA","C1",557,556,"morenistas","4. TIJUANA URBANA morenistas"
"4541","4. TIJUANA","02_1345","URBANA","C2",556,556,"morenistas","4. TIJUANA URBANA morenistas"
"4542","4. TIJUANA","02_1346","URBANA","B1",625,625,"morenistas","4. TIJUANA URBANA morenistas"
"4543","4. TIJUANA","02_1346","URBANA","C1",625,624,"morenistas","4. TIJUANA URBANA morenistas"
"4544","4. TIJUANA","02_1346","URBANA","C2",625,624,"morenistas","4. TIJUANA URBANA morenistas"
"4545","4. TIJUANA","02_1347","URBANA","B1",636,635,"morenistas","4. TIJUANA URBANA morenistas"
"4546","4. TIJUANA","02_1347","URBANA","C1",636,635,"morenistas","4. TIJUANA URBANA morenistas"
"4547","4. TIJUANA","02_1347","URBANA","C2",636,635,"morenistas","4. TIJUANA URBANA morenistas"
"4548","4. TIJUANA","02_1350","URBANA","B1",695,694,"morenistas","4. TIJUANA URBANA morenistas"
"4549","4. TIJUANA","02_1350","URBANA","C1",695,694,"morenistas","4. TIJUANA URBANA morenistas"
"4550","4. TIJUANA","02_1350","URBANA","C2",695,694,"morenistas","4. TIJUANA URBANA morenistas"
"4551","4. TIJUANA","02_1350","URBANA","C3",694,694,"morenistas","4. TIJUANA URBANA morenistas"
"4552","4. TIJUANA","02_1350","URBANA","C4",694,694,"morenistas","4. TIJUANA URBANA morenistas"
"4553","4. TIJUANA","02_1351","URBANA","B1",696,696,"indefinidos","4. TIJUANA URBANA indefinidos"
"4554","4. TIJUANA","02_1351","URBANA","C1",696,696,"indefinidos","4. TIJUANA URBANA indefinidos"
"4555","4. TIJUANA","02_1351","URBANA","C2",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4556","4. TIJUANA","02_1351","URBANA","C3",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4557","4. TIJUANA","02_1351","URBANA","C4",696,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4558","4. TIJUANA","02_1351","URBANA","C5",695,695,"indefinidos","4. TIJUANA URBANA indefinidos"
"4559","4. TIJUANA","02_1352","URBANA","B1",519,519,"morenistas","4. TIJUANA URBANA morenistas"
"4560","4. TIJUANA","02_1352","URBANA","C1",519,519,"morenistas","4. TIJUANA URBANA morenistas"
"4561","4. TIJUANA","02_1353","URBANA","B1",702,700,"indefinidos","4. TIJUANA URBANA indefinidos"
"4562","4. TIJUANA","02_1353","URBANA","C1",701,700,"indefinidos","4. TIJUANA URBANA indefinidos"
"4563","4. TIJUANA","02_1353","URBANA","C2",701,700,"indefinidos","4. TIJUANA URBANA indefinidos"
"4564","4. TIJUANA","02_1353","URBANA","C3",701,699,"indefinidos","4. TIJUANA URBANA indefinidos"
"4565","4. TIJUANA","02_1353","URBANA","C4",701,699,"indefinidos","4. TIJUANA URBANA indefinidos"
"4566","4. TIJUANA","02_1353","URBANA","E1",509,508,"indefinidos","4. TIJUANA URBANA indefinidos"
"4567","4. TIJUANA","02_1353","URBANA","E1C1",509,508,"indefinidos","4. TIJUANA URBANA indefinidos"
"4568","4. TIJUANA","02_1353","URBANA","E1C2",508,508,"indefinidos","4. TIJUANA URBANA indefinidos"
"4569","4. TIJUANA","02_1355","URBANA","B1",416,415,"morenistas","4. TIJUANA URBANA morenistas"
"4570","4. TIJUANA","02_1355","URBANA","C1",416,415,"morenistas","4. TIJUANA URBANA morenistas"
"4571","4. TIJUANA","02_1357","URBANA","B1",519,518,"morenistas","4. TIJUANA URBANA morenistas"
"4572","4. TIJUANA","02_1357","URBANA","C1",518,518,"morenistas","4. TIJUANA URBANA morenistas"
"4573","4. TIJUANA","02_1357","URBANA","C2",518,517,"morenistas","4. TIJUANA URBANA morenistas"
"4574","4. TIJUANA","02_1678","URBANA","B1",714,713,"panistas","4. TIJUANA URBANA panistas"
"4575","4. TIJUANA","02_1678","URBANA","C1",713,713,"panistas","4. TIJUANA URBANA panistas"
"4576","4. TIJUANA","02_1679","URBANA","B1",738,737,"panistas","4. TIJUANA URBANA panistas"
"4577","4. TIJUANA","02_1680","URBANA","B1",456,455,"morenistas","4. TIJUANA URBANA morenistas"
"4578","4. TIJUANA","02_1680","URBANA","C1",455,455,"morenistas","4. TIJUANA URBANA morenistas"
"4579","4. TIJUANA","02_1681","URBANA","B1",497,497,"indefinidos","4. TIJUANA URBANA indefinidos"
"4580","4. TIJUANA","02_1681","URBANA","C1",496,496,"indefinidos","4. TIJUANA URBANA indefinidos"
"4581","4. TIJUANA","02_1682","URBANA","B1",443,443,"morenistas","4. TIJUANA URBANA morenistas"
"4582","4. TIJUANA","02_1682","URBANA","C1",442,442,"morenistas","4. TIJUANA URBANA morenistas"
"4583","4. TIJUANA","02_1683","URBANA","B1",413,413,"morenistas","4. TIJUANA URBANA morenistas"
"4584","4. TIJUANA","02_1683","URBANA","C1",413,413,"morenistas","4. TIJUANA URBANA morenistas"
"4585","4. TIJUANA","02_1684","URBANA","B1",562,561,"morenistas","4. TIJUANA URBANA morenistas"
"4586","4. TIJUANA","02_1685","URBANA","B1",453,453,"indefinidos","4. TIJUANA URBANA indefinidos"
"4587","4. TIJUANA","02_1685","URBANA","C1",453,452,"indefinidos","4. TIJUANA URBANA indefinidos"
"4588","4. TIJUANA","02_1686","URBANA","B1",535,534,"indefinidos","4. TIJUANA URBANA indefinidos"
"4589","4. TIJUANA","02_1687","URBANA","B1",652,652,"morenistas","4. TIJUANA URBANA morenistas"
"4590","4. TIJUANA","02_1688","URBANA","B1",433,433,"indefinidos","4. TIJUANA URBANA indefinidos"
"4591","4. TIJUANA","02_1688","URBANA","C1",432,432,"indefinidos","4. TIJUANA URBANA indefinidos"
"4592","4. TIJUANA","02_1689","URBANA","B1",474,473,"morenistas","4. TIJUANA URBANA morenistas"
"4593","4. TIJUANA","02_1689","URBANA","C1",473,473,"morenistas","4. TIJUANA URBANA morenistas"
"4594","4. TIJUANA","02_1690","URBANA","B1",664,664,"morenistas","4. TIJUANA URBANA morenistas"
"4595","4. TIJUANA","02_1691","URBANA","B1",571,571,"morenistas","4. TIJUANA URBANA morenistas"
"4596","4. TIJUANA","02_1692","URBANA","B1",524,524,"indefinidos","4. TIJUANA URBANA indefinidos"
"4597","4. TIJUANA","02_1692","URBANA","C1",524,524,"indefinidos","4. TIJUANA URBANA indefinidos"
"4598","4. TIJUANA","02_1693","URBANA","B1",477,476,"morenistas","4. TIJUANA URBANA morenistas"
"4599","4. TIJUANA","02_1693","URBANA","C1",476,476,"morenistas","4. TIJUANA URBANA morenistas"
"4600","4. TIJUANA","02_1694","URBANA","B1",523,522,"morenistas","4. TIJUANA URBANA morenistas"
"4601","4. TIJUANA","02_1694","URBANA","C1",522,521,"morenistas","4. TIJUANA URBANA morenistas"
"4602","4. TIJUANA","02_1695","URBANA","B1",481,481,"morenistas","4. TIJUANA URBANA morenistas"
"4603","4. TIJUANA","02_1695","URBANA","C1",481,480,"morenistas","4. TIJUANA URBANA morenistas"
"4604","4. TIJUANA","02_1696","URBANA","B1",485,485,"morenistas","4. TIJUANA URBANA morenistas"
"4605","4. TIJUANA","02_1696","URBANA","C1",485,484,"morenistas","4. TIJUANA URBANA morenistas"
"4606","4. TIJUANA","02_1697","URBANA","B1",413,413,"morenistas","4. TIJUANA URBANA morenistas"
"4607","4. TIJUANA","02_1697","URBANA","C1",412,412,"morenistas","4. TIJUANA URBANA morenistas"
"4608","4. TIJUANA","02_1698","URBANA","B1",504,504,"morenistas","4. TIJUANA URBANA morenistas"
"4609","4. TIJUANA","02_1699","URBANA","B1",740,740,"indefinidos","4. TIJUANA URBANA indefinidos"
"4610","4. TIJUANA","02_1700","URBANA","B1",651,651,"indefinidos","4. TIJUANA URBANA indefinidos"
"4611","4. TIJUANA","02_1703","URBANA","B1",499,499,"indefinidos","4. TIJUANA URBANA indefinidos"
"4612","4. TIJUANA","02_1715","URBANA","B1",387,387,"morenistas","4. TIJUANA URBANA morenistas"
"4613","4. TIJUANA","02_1787","NO URBANA","B1",589,588,"morenistas","4. TIJUANA NO URBANA morenistas"
"4614","4. TIJUANA","02_1787","NO URBANA","C1",588,588,"morenistas","4. TIJUANA NO URBANA morenistas"
"4615","4. TIJUANA","02_1788","NO URBANA","B1",360,360,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4616","4. TIJUANA","02_1789","NO URBANA","B1",640,639,"morenistas","4. TIJUANA NO URBANA morenistas"
"4617","4. TIJUANA","02_1790","URBANA","B1",699,699,"morenistas","4. TIJUANA URBANA morenistas"
"4618","4. TIJUANA","02_1790","URBANA","C1",699,698,"morenistas","4. TIJUANA URBANA morenistas"
"4619","4. TIJUANA","02_1790","URBANA","C2",699,698,"morenistas","4. TIJUANA URBANA morenistas"
"4620","4. TIJUANA","02_1790","URBANA","C3",698,698,"morenistas","4. TIJUANA URBANA morenistas"
"4621","4. TIJUANA","02_1791","URBANA","B1",463,462,"morenistas","4. TIJUANA URBANA morenistas"
"4622","4. TIJUANA","02_1791","URBANA","C1",462,462,"morenistas","4. TIJUANA URBANA morenistas"
"4623","4. TIJUANA","02_1792","URBANA","B1",565,564,"morenistas","4. TIJUANA URBANA morenistas"
"4624","4. TIJUANA","02_1792","URBANA","C1",564,563,"morenistas","4. TIJUANA URBANA morenistas"
"4625","4. TIJUANA","02_1792","URBANA","C2",564,563,"morenistas","4. TIJUANA URBANA morenistas"
"4626","4. TIJUANA","02_1792","URBANA","C3",564,563,"morenistas","4. TIJUANA URBANA morenistas"
"4627","4. TIJUANA","02_1793","URBANA","B1",390,390,"morenistas","4. TIJUANA URBANA morenistas"
"4628","4. TIJUANA","02_1794","URBANA","B1",680,680,"morenistas","4. TIJUANA URBANA morenistas"
"4629","4. TIJUANA","02_1795","URBANA","B1",721,720,"morenistas","4. TIJUANA URBANA morenistas"
"4630","4. TIJUANA","02_1796","URBANA","B1",642,641,"morenistas","4. TIJUANA URBANA morenistas"
"4631","4. TIJUANA","02_1796","URBANA","C1",641,641,"morenistas","4. TIJUANA URBANA morenistas"
"4632","4. TIJUANA","02_1796","URBANA","C2",641,640,"morenistas","4. TIJUANA URBANA morenistas"
"4633","4. TIJUANA","02_1797","URBANA","B1",591,591,"morenistas","4. TIJUANA URBANA morenistas"
"4634","4. TIJUANA","02_1798","URBANA","B1",588,588,"morenistas","4. TIJUANA URBANA morenistas"
"4635","4. TIJUANA","02_1798","URBANA","C1",588,588,"morenistas","4. TIJUANA URBANA morenistas"
"4636","4. TIJUANA","02_1799","URBANA","B1",485,485,"morenistas","4. TIJUANA URBANA morenistas"
"4637","4. TIJUANA","02_1799","URBANA","C1",484,484,"morenistas","4. TIJUANA URBANA morenistas"
"4638","4. TIJUANA","02_1801","URBANA","B1",494,493,"morenistas","4. TIJUANA URBANA morenistas"
"4639","4. TIJUANA","02_1802","URBANA","B1",651,651,"morenistas","4. TIJUANA URBANA morenistas"
"4640","4. TIJUANA","02_1803","URBANA","B1",619,619,"morenistas","4. TIJUANA URBANA morenistas"
"4641","4. TIJUANA","02_1868","NO URBANA","B1",583,583,"morenistas","4. TIJUANA NO URBANA morenistas"
"4642","4. TIJUANA","02_1869","NO URBANA","B1",614,613,"morenistas","4. TIJUANA NO URBANA morenistas"
"4643","4. TIJUANA","02_1869","NO URBANA","C1",614,613,"morenistas","4. TIJUANA NO URBANA morenistas"
"4644","4. TIJUANA","02_1869","NO URBANA","C2",613,613,"morenistas","4. TIJUANA NO URBANA morenistas"
"4645","4. TIJUANA","02_1869","NO URBANA","C3",613,613,"morenistas","4. TIJUANA NO URBANA morenistas"
"4646","4. TIJUANA","02_1869","NO URBANA","C4",613,613,"morenistas","4. TIJUANA NO URBANA morenistas"
"4647","4. TIJUANA","02_1870","NO URBANA","B1",469,468,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4648","4. TIJUANA","02_1870","NO URBANA","C1",468,467,"indefinidos","4. TIJUANA NO URBANA indefinidos"
"4649","4. TIJUANA","02_1871","URBANA","B1",669,669,"morenistas","4. TIJUANA URBANA morenistas"
"4650","4. TIJUANA","02_1872","URBANA","B1",412,412,"morenistas","4. TIJUANA URBANA morenistas"
"4651","4. TIJUANA","02_1872","URBANA","C1",411,411,"morenistas","4. TIJUANA URBANA morenistas"
"4652","4. TIJUANA","02_1873","URBANA","B1",675,675,"indefinidos","4. TIJUANA URBANA indefinidos"
"4653","4. TIJUANA","02_1873","URBANA","C1",674,674,"indefinidos","4. TIJUANA URBANA indefinidos"
